Date,Close,DayNumber,Month_Number,DayMonth,Year,FFT_Mag_Close_50,FFT_Angl_Close_50
2005-06-01,54.599998474121094,2,600,1,2005,40.53507729189456,-0.000850770090341205
2005-06-02,53.63000106811523,3,600,2,2005,41.0384995743482,-0.0011883661370199567
2005-06-03,55.02999877929688,4,600,3,2005,41.622092028946994,-0.001548176214856063
2005-06-06,54.4900016784668,0,600,6,2005,42.093907067478575,-0.001909929531261923
2005-06-07,53.7599983215332,1,600,7,2005,42.423879154937495,-0.0022405518293903016
2005-06-08,52.540000915527344,2,600,8,2005,42.56068408818937,-0.0025115808057154265
2005-06-09,54.27999877929688,3,600,9,2005,42.771881773559514,-0.002677495979367036
2005-06-10,53.540000915527344,4,600,10,2005,42.83621785027832,-0.002745883196209387
2005-06-13,55.61999893188477,0,600,13,2005,43.014172550439895,-0.002687822622753919
2005-06-14,55.0,1,600,14,2005,43.06921461961808,-0.0025311966415730797
2005-06-15,55.56999969482422,2,600,15,2005,43.11703745265304,-0.0022732894788119024
2005-06-16,56.58000183105469,3,600,16,2005,43.207512018661646,-0.0019311199961670569
2005-06-17,58.47000122070313,4,600,17,2005,43.42933142600725,-0.0015308598590336752
2005-06-20,59.36999893188477,0,600,20,2005,43.70008055124026,-0.001115771149238008
2005-06-21,58.9000015258789,1,600,21,2005,43.90043546949017,-0.000721784905385919
2005-06-22,58.09000015258789,2,600,22,2005,44.00331781986098,-0.00037075150174631626
2005-06-23,59.41999816894531,3,600,23,2005,44.205218031388476,-7.934531780435853e-05
2005-06-24,59.84000015258789,4,600,24,2005,44.427760140675964,0.00012349350025888726
2005-06-27,60.540000915527344,0,600,27,2005,44.69660856470061,0.0002211074749764565
2005-06-28,58.20000076293945,1,600,28,2005,44.73875129416959,0.00020361849155252704
2005-06-29,57.2599983215332,2,600,29,2005,44.68006977001959,8.200473857900976e-05
2005-06-30,56.5,3,600,30,2005,44.54064267028402,-0.0001355526634835728
2005-07-01,58.75,4,700,1,2005,44.59426100470213,-0.0004348185113362186
2005-07-05,59.59000015258789,1,700,5,2005,44.71788569891127,-0.0008126995237744633
2005-07-06,61.27999877929688,2,700,6,2005,44.98588657795131,-0.0012514878908739151
2005-07-07,60.72999954223633,3,700,7,2005,45.194476081936585,-0.0017417790640143278
2005-07-08,59.63000106811523,4,700,8,2005,45.2894061787202,-0.00226054613850146
2005-07-11,58.91999816894531,0,700,11,2005,45.30233414256181,-0.0027785073157123408
2005-07-12,60.61999893188477,1,700,12,2005,45.44659629467431,-0.0032550036061587346
2005-07-13,60.0099983215332,2,700,13,2005,45.51630589709527,-0.0036904489809709835
2005-07-14,57.79999923706055,3,700,14,2005,45.368722136707596,-0.004077993440306712
2005-07-15,58.09000015258789,4,700,15,2005,45.228228782810994,-0.004374392488173783
2005-07-18,57.31999969482422,0,700,18,2005,45.00687522363223,-0.004580387405426073
2005-07-19,57.459999084472656,1,700,19,2005,44.7919179957202,-0.004679653107771724
2005-07-20,56.72000122070313,2,700,20,2005,44.51332024999351,-0.004682199496921137
2005-07-21,57.13000106811523,3,700,21,2005,44.28059385348993,-0.00458011121674808
2005-07-22,58.6500015258789,4,700,22,2005,44.19910373683184,-0.004378418394375569
2005-07-25,59.0,0,700,25,2005,44.170191208129424,-0.004114523395129917
2005-07-26,59.20000076293945,1,700,26,2005,44.181926610534056,-0.003812650325405843
2005-07-27,59.11000061035156,2,700,27,2005,44.20832472869199,-0.003497750240346008
2005-07-28,59.93999862670898,3,700,28,2005,44.32837025435031,-0.003184034379524497
2005-07-29,60.56999969482422,4,700,29,2005,44.52077908289496,-0.00289718004621758
2005-08-01,61.56999969482422,0,800,1,2005,44.811845463622085,-0.0026544550037112392
2005-08-02,61.88999938964844,1,800,2,2005,45.13365255682467,-0.002475616323348224
2005-08-03,60.86000061035156,2,800,3,2005,45.35847606334581,-0.0023729861768485507
2005-08-04,61.38000106811523,3,800,4,2005,45.613541543132,-0.0023327594595237405
2005-08-05,62.31000137329102,4,800,5,2005,45.9275673826416,-0.0023507291353189507
2005-08-08,63.93999862670898,0,800,8,2005,46.354057668387206,-0.0024192317199711456
2005-08-09,63.06999969482422,1,800,9,2005,46.66632330256296,-0.0025451866905239805
2005-08-10,64.90000152587889,2,800,10,2005,47.092092238270226,-0.0026961084571355087
2005-08-11,65.80000305175781,3,800,11,2005,47.54378850589229,-0.002868448755802587
2005-08-12,66.86000061035156,4,800,12,2005,48.02829121542943,-0.003048228036529126
2005-08-15,66.26999664306639,0,800,15,2005,48.395851233663564,-0.0032328612160657886
2005-08-16,66.08000183105469,1,800,16,2005,48.67732333521038,-0.0034020790629725995
2005-08-17,63.25,2,800,17,2005,48.64369240556192,-0.003558210423590093
2005-08-18,63.27000045776367,3,800,18,2005,48.54796590488808,-0.003659498714216011
2005-08-19,65.34999847412111,4,800,19,2005,48.579193583356485,-0.00368425932517204
2005-08-22,65.44999694824219,0,800,22,2005,48.57599986393916,-0.0036517475026484384
2005-08-23,65.70999908447266,1,800,23,2005,48.56111917923783,-0.0035619413034757024
2005-08-24,67.31999969482422,2,800,24,2005,48.66006495399856,-0.0034120796493513454
2005-08-25,67.48999786376953,3,800,25,2005,48.75551576235286,-0.0032269084259149397
2005-08-26,66.12999725341797,4,800,26,2005,48.72065246864454,-0.003025073276484744
2005-08-29,67.19999694824219,0,800,29,2005,48.77060589317354,-0.002797032553827397
2005-08-30,69.80999755859375,1,800,30,2005,49.042771541588735,-0.002553560681849013
2005-08-31,68.94000244140625,2,800,31,2005,49.23800845486042,-0.0023354643170016287
2005-09-01,69.47000122070311,3,900,1,2005,49.47437786819557,-0.002141394300435512
2005-09-02,67.56999969482422,4,900,2,2005,49.54071115318743,-0.0019892809365257094
2005-09-06,65.95999908447266,1,900,6,2005,49.460556152632726,-0.0018720075422958384
2005-09-07,64.37000274658203,2,900,7,2005,49.23755188794252,-0.0017832864267995296
2005-09-08,64.48999786376953,3,900,8,2005,49.02286999884302,-0.0017106422067899919
2005-09-09,64.08000183105469,4,900,9,2005,48.77680737353214,-0.0016558973752107595
2005-09-12,63.33000183105469,0,900,12,2005,48.4757635365747,-0.0016169280156672814
2005-09-13,63.11000061035156,1,900,13,2005,48.170955958608666,-0.0015870492943009708
2005-09-14,65.08999633789061,2,900,14,2005,48.05595348344564,-0.0015574732359072458
2005-09-15,64.75,3,900,15,2005,47.93588521739405,-0.00154273881355583
2005-09-16,63.0,4,900,16,2005,47.69131242665457,-0.0015436005279353532
2005-09-19,67.38999938964844,0,900,19,2005,47.84637544386229,-0.0015334382289626473
2005-09-20,66.23000335693361,1,900,20,2005,47.92663519002215,-0.0015473205048371513
2005-09-21,66.80000305175781,2,900,21,2005,48.07324482172373,-0.0015735675305921669
2005-09-22,66.5,3,900,22,2005,48.206505301274646,-0.0016155083409476628
2005-09-23,64.19000244140625,4,900,23,2005,48.14995570279972,-0.0016756897569958483
2005-09-26,65.81999969482422,0,900,26,2005,48.234277546284794,-0.0017299631987848264
2005-09-27,65.06999969482422,1,900,27,2005,48.255302809275555,-0.0017914108310479195
2005-09-28,66.34999847412111,2,900,28,2005,48.38183657273175,-0.0018489596237405898
2005-09-29,66.79000091552734,3,900,29,2005,48.53968146270425,-0.0019100598775079764
2005-09-30,66.23999786376953,4,900,30,2005,48.641124359762,-0.001979096774392488
2005-10-03,65.47000122070311,0,1000,3,2005,48.664510096896855,-0.0020534394444801794
2005-10-04,63.9000015258789,1,1000,4,2005,48.54149984873414,-0.0021316693023808383
2005-10-05,62.790000915527344,2,1000,5,2005,48.31312474255005,-0.0022044229453018166
2005-10-06,61.36000061035156,3,1000,6,2005,47.95792123741218,-0.002267656668268433
2005-10-07,61.84000015258789,4,1000,7,2005,47.64469545016072,-0.00230745496176993
2005-10-10,61.79999923706055,0,1000,10,2005,47.33850421296033,-0.0023290941351177385
2005-10-11,63.52999877929688,1,1000,11,2005,47.195713370488285,-0.0023271031660647896
2005-10-12,64.12000274658203,2,1000,12,2005,47.12575932611956,-0.0023171656962057995
2005-10-13,63.08000183105469,3,1000,13,2005,46.994028030762784,-0.0023118013490628785
2005-10-14,62.63000106811523,4,1000,14,2005,46.85141434849943,-0.0023061835454874537
2005-10-17,64.36000061035156,0,1000,17,2005,46.88182727540938,-0.0022911450533171056
2005-10-18,63.20000076293945,1,1000,18,2005,46.84255309563048,-0.00228798803854796
2005-10-19,62.40999984741211,2,1000,19,2005,46.762125780439455,-0.0022900360113270756
2005-10-20,61.02999877929688,3,1000,20,2005,46.589800296759044,-0.0022953692357777647
2005-10-21,60.63000106811523,4,1000,21,2005,46.407038052539505,-0.00229223593047415
2005-10-24,60.31999969482422,0,1000,24,2005,46.22182435239968,-0.002276900336075875
2005-10-25,62.43999862670898,1,1000,25,2005,46.2367155404795,-0.0022367562503126034
2005-10-26,60.65999984741211,2,1000,26,2005,46.125005344667045,-0.002196858162909117
2005-10-27,61.09000015258789,3,1000,27,2005,46.06767840243244,-0.0021391844311201727
2005-10-28,61.22000122070313,4,1000,28,2005,46.03771493529556,-0.0020667210098416567
2005-10-31,59.7599983215332,0,1000,31,2005,45.900442706222535,-0.001986111576874685
2005-11-01,59.849998474121094,1,1100,1,2005,45.78292272646336,-0.0018853179194089126
2005-11-02,59.75,2,1100,2,2005,45.669010557600124,-0.001767108402639724
2005-11-03,61.77999877929688,3,1100,3,2005,45.73451656365621,-0.0016273879003305574
2005-11-04,60.58000183105469,4,1100,4,2005,45.70992511345759,-0.0014896572614647643
2005-11-07,59.47000122070313,0,1100,7,2005,45.600099734100205,-0.0013512215295873168
2005-11-08,59.709999084472656,1,1100,8,2005,45.51617874612101,-0.0012074631949449191
2005-11-09,58.93000030517578,2,1100,9,2005,45.37453007543556,-0.0010665678671911217
2005-11-10,57.79999923706055,3,1100,10,2005,45.14759920126544,-0.0009301509587916416
2005-11-11,57.52999877929688,4,1100,11,2005,44.90928826016762,-0.0007964214519154913
2005-11-14,57.68999862670898,0,1100,14,2005,44.699034668673086,-0.0006693915570123463
2005-11-15,56.97999954223633,1,1100,15,2005,44.449081659314054,-0.0005570666027165279
2005-11-16,57.88000106811523,2,1100,16,2005,44.295476719869285,-0.00046043500396516135
2005-11-17,56.33000183105469,3,1100,17,2005,44.03988089030181,-0.000391729823501131
2005-11-18,56.13999938964844,4,1100,18,2005,43.79664921505216,-0.0003470901923002438
2005-11-21,57.70000076293945,0,1100,21,2005,43.712319240178815,-0.0003286117918869272
2005-11-22,58.84000015258789,1,1100,22,2005,43.75305377797734,-0.000346973015716158
2005-11-23,58.709999084472656,2,1100,23,2005,43.81210664809454,-0.00040921429322121665
2005-11-28,57.36000061035156,0,1100,28,2005,43.78530788984083,-0.0005144397991359148
2005-11-29,56.5,1,1100,29,2005,43.708997064213584,-0.0006530884534099249
2005-11-30,57.31999969482422,2,1100,30,2005,43.7178609820938,-0.0008144286651106885
2005-12-01,58.47000122070313,3,1200,1,2005,43.835713077693505,-0.0009951080113173793
2005-12-02,59.31999969482422,4,1200,2,2005,44.032942301955934,-0.001193166825852544
2005-12-05,59.90999984741211,0,1200,5,2005,44.28145735785502,-0.0014045769218145707
2005-12-06,59.93999862670898,1,1200,6,2005,44.52783250106521,-0.0016247276874577952
2005-12-07,59.209999084472656,2,1200,7,2005,44.702582211613276,-0.001847711131054673
2005-12-08,60.65999984741211,3,1200,8,2005,44.97656019091242,-0.0020545790113004328
2005-12-09,59.38999938964844,4,1200,9,2005,45.123122296246095,-0.0022540524237502106
2005-12-12,61.29999923706055,0,1200,12,2005,45.395608989712215,-0.002421183169933459
2005-12-13,61.36999893188477,1,1200,13,2005,45.64093355047762,-0.0025664618427150695
2005-12-14,60.849998474121094,2,1200,14,2005,45.80743321503213,-0.0026892445489551985
2005-12-15,59.9900016784668,3,1200,15,2005,45.86582089430516,-0.002786748884031629
2005-12-16,58.06000137329102,4,1200,16,2005,45.730728186173806,-0.002859920676548735
2005-12-19,57.33000183105469,0,1200,19,2005,45.50414509380714,-0.002895096920158088
2005-12-20,57.97999954223633,1,1200,20,2005,45.30571058109235,-0.002884365673209363
2005-12-21,58.56000137329102,2,1200,21,2005,45.13865858089711,-0.0028357607801362443
2005-12-22,58.27999877929688,3,1200,22,2005,44.94187246472294,-0.002763205080280682
2005-12-23,58.43000030517578,4,1200,23,2005,44.757894706290195,-0.0026716740475766407
2005-12-27,58.15999984741211,1,1200,27,2005,44.56049255994788,-0.0025732724599330102
2005-12-28,59.81999969482422,2,1200,28,2005,44.51162289169573,-0.0024678296153449724
2005-12-29,60.31999969482422,3,1200,29,2005,44.52251796704502,-0.002378305163744217
2005-12-30,61.040000915527344,4,1200,30,2005,44.61232936931873,-0.002314486613026252
2006-01-03,63.13999938964844,1,100,3,2006,44.890834360478216,-0.002280159036446711
2006-01-04,63.41999816894531,2,100,4,2006,45.20771964738804,-0.0022952302715041105
2006-01-05,62.790000915527344,3,100,5,2006,45.48301808251844,-0.0023636733419395437
2006-01-06,64.20999908447266,4,100,6,2006,45.87332774760621,-0.0024696761397496477
2006-01-09,63.5,0,100,9,2006,46.19997241946279,-0.002620847305284857
2006-01-10,63.36999893188477,1,100,10,2006,46.5006628476953,-0.0028016993084179712
2006-01-11,63.93999862670898,2,100,11,2006,46.82377705765638,-0.0029963178768931055
2006-01-12,63.93999862670898,3,100,12,2006,47.116822565747455,-0.0031967398845899825
2006-01-13,63.91999816894531,4,100,13,2006,47.37193310999225,-0.0033897017572574748
2006-01-17,66.30999755859375,1,100,17,2006,47.77599878152,-0.0035477686980444345
2006-01-18,65.73000335693361,2,100,18,2006,48.08728615058484,-0.0036855815519937613
2006-01-19,66.83000183105469,3,100,19,2006,48.43444933775275,-0.003779962532619694
2006-01-20,68.34999847412111,4,100,20,2006,48.84723927104919,-0.0038237917161226694
2006-01-23,68.09999847412111,0,100,23,2006,49.181505940777896,-0.0038277334923311887
2006-01-24,67.05999755859375,1,100,24,2006,49.37225442716513,-0.00379126708118156
2006-01-25,65.84999847412111,2,100,25,2006,49.406932561203405,-0.0037087724394441464
2006-01-26,66.26000213623047,3,100,26,2006,49.418441111675826,-0.0035657784053637837
2006-01-27,67.76000213623047,4,100,27,2006,49.49970897952384,-0.0033615686049591267
2006-01-30,68.34999847412111,0,100,30,2006,49.585191447155346,-0.0031146422109761306
2006-01-31,67.91999816894531,1,100,31,2006,49.60019340791662,-0.0028417259584865365
2006-02-01,66.55999755859375,2,200,1,2006,49.47793900720718,-0.002555252545946268
2006-02-02,64.68000030517578,3,200,2,2006,49.18601070692065,-0.0022622295249020282
2006-02-03,65.37000274658203,4,200,3,2006,48.938022375388016,-0.001958094914549722
2006-02-06,65.11000061035156,0,200,6,2006,48.67049250037938,-0.0016639090114205118
2006-02-07,63.09000015258789,1,200,7,2006,48.255247669949874,-0.0013976436713693204
2006-02-08,62.54999923706055,2,200,8,2006,47.819614110693834,-0.0011611817447946702
2006-02-09,62.61999893188477,3,200,9,2006,47.422659007235474,-0.0009654956186338004
2006-02-10,61.84000015258789,4,200,10,2006,47.007165385390294,-0.0008255685390038899
2006-02-13,61.2400016784668,0,200,13,2006,46.595151840288274,-0.0007490250103268834
2006-02-14,59.56999969482422,1,200,14,2006,46.10936456024013,-0.0007434707554671334
2006-02-15,57.70000076293945,2,200,15,2006,45.54013319500815,-0.0008084542321255704
2006-02-16,58.459999084472656,3,200,16,2006,45.099268829412225,-0.0009358835449676081
2006-02-17,59.88000106811523,4,200,17,2006,44.84222277699168,-0.0011269053429645711
2006-02-21,61.099998474121094,1,200,21,2006,44.75279312483178,-0.0013824625317120944
2006-02-22,61.0099983215332,2,200,22,2006,44.72374256301196,-0.0017018722926828652
2006-02-23,60.540000915527344,3,200,23,2006,44.717686932947224,-0.002074749606254529
2006-02-24,62.90999984741211,4,200,24,2006,44.94692919106348,-0.00247361447279724
2006-02-27,61.0,0,200,27,2006,45.06638841066143,-0.0029089136032384843
2006-02-28,61.40999984741211,1,200,28,2006,45.24430091271566,-0.003346210888786554
2006-03-01,61.97000122070313,2,300,1,2006,45.4808651848207,-0.003768238489829426
2006-03-02,63.36000061035156,3,300,2,2006,45.828744312900206,-0.004154141641408723
2006-03-03,63.66999816894531,4,300,3,2006,46.19165242208996,-0.0045009234321063294
2006-03-06,62.40999984741211,0,300,6,2006,46.43566120698662,-0.004809501351714436
2006-03-07,61.58000183105469,1,300,7,2006,46.58465910877916,-0.005062269232662512
2006-03-08,60.02000045776367,2,300,8,2006,46.57631419963327,-0.00525485783483612
2006-03-09,60.47000122070313,3,300,9,2006,46.56437239688934,-0.005358398799413541
2006-03-10,59.959999084472656,4,300,10,2006,46.4755420717794,-0.005380427563010174
2006-03-13,61.77000045776367,0,300,13,2006,46.49202486414839,-0.005299039051251516
2006-03-14,63.099998474121094,1,300,14,2006,46.58013058503076,-0.005131178923282625
2006-03-15,62.16999816894531,2,300,15,2006,46.568092729494424,-0.004910049138471099
2006-03-16,63.58000183105469,3,300,16,2006,46.639942420865815,-0.004623378119231779
2006-03-17,62.77000045776367,4,300,17,2006,46.62866005159919,-0.004307262821153496
2006-03-20,60.41999816894531,0,300,20,2006,46.42022131432204,-0.003981110228029169
2006-03-21,60.56999969482422,1,300,21,2006,46.214183115841124,-0.0036308951837096828
2006-03-22,61.77000045776367,2,300,22,2006,46.09974172913052,-0.0032665925158567193
2006-03-23,63.90999984741211,3,300,23,2006,46.15596115689485,-0.002905715085765193
2006-03-24,64.26000213623047,4,300,24,2006,46.2491156093967,-0.0025823687337193876
2006-03-27,64.16000366210939,0,300,27,2006,46.345850422294944,-0.0023119394254045244
2006-03-28,66.06999969482422,1,300,28,2006,46.60016599951711,-0.002095609034126675
2006-03-29,66.44999694824219,2,300,29,2006,46.89249903618743,-0.0019524725109320263
2006-03-30,67.15000152587889,3,300,30,2006,47.242607082218655,-0.0018837445557667327
2006-03-31,66.62999725341797,4,300,31,2006,47.551162347330305,-0.0018923557047599209
2006-04-03,66.73999786376953,0,400,3,2006,47.85991133964913,-0.001967123597737754
2006-04-04,66.23000335693361,1,400,4,2006,48.11538984427221,-0.002100393020962414
2006-04-05,67.06999969482422,2,400,5,2006,48.414975736596695,-0.002273481135045022
2006-04-06,67.94000244140625,3,400,6,2006,48.75546877323256,-0.002475072821573381
2006-04-07,67.38999938964844,4,400,7,2006,49.02281916259203,-0.002699026577464613
2006-04-10,68.73999786376953,0,400,10,2006,49.35654328859579,-0.0029205988730709553
2006-04-11,68.98000335693361,1,400,11,2006,49.66762273034968,-0.00313483703407415
2006-04-12,68.62000274658203,2,400,12,2006,49.9062498267802,-0.0033325858978499445
2006-04-13,69.31999969482422,3,400,13,2006,50.1503141121078,-0.003495910467533025
2006-04-17,70.4000015258789,0,400,17,2006,50.427260132279386,-0.0036156556238193032
2006-04-18,71.3499984741211,1,400,18,2006,50.726145763949646,-0.0036892568893314324
2006-04-19,72.16999816894531,2,400,19,2006,51.03621707821548,-0.003716446366745567
2006-04-20,71.94999694824219,3,400,20,2006,51.278240033537514,-0.0037040633412603738
2006-04-21,75.16999816894531,4,400,21,2006,51.71295337500972,-0.0036333289189971196
2006-04-24,73.33000183105469,0,400,24,2006,51.95764400072558,-0.0035455976476224415
2006-04-25,72.87999725341797,1,400,25,2006,52.11794487864037,-0.0034307538722177125
2006-04-26,71.93000030517578,2,400,26,2006,52.159541967548606,-0.003294701390573298
2006-04-27,70.97000122070312,3,400,27,2006,52.08722214959454,-0.00314011135210829
2006-04-28,71.87999725341797,4,400,28,2006,52.04948985580919,-0.0029625097950406304
2006-05-01,73.69999694824219,0,500,1,2006,52.12270526736626,-0.002770551250954489
2006-05-02,74.61000061035156,1,500,2,2006,52.244428100316675,-0.0025843043235132942
2006-05-03,72.27999877929688,2,500,3,2006,52.175381218250635,-0.002427372488179854
2006-05-04,69.94000244140625,3,500,4,2006,51.92025477039541,-0.0022979482792969286
2006-05-05,70.19000244140625,4,500,5,2006,51.681592859413286,-0.0021853136197484677
2006-05-08,69.76999664306639,0,500,8,2006,51.41770938299115,-0.0020981790987846297
2006-05-09,70.69000244140625,1,500,9,2006,51.23675977003861,-0.0020355189365086476
2006-05-10,72.12999725341797,2,500,10,2006,51.18367360700383,-0.0020021845208139377
2006-05-11,73.31999969482422,3,500,11,2006,51.242711089627875,-0.002005055093313906
2006-05-12,72.04000091552734,4,500,12,2006,51.22910948834644,-0.002054236892263086
2006-05-15,69.41000366210939,0,500,15,2006,51.04110830828979,-0.0021463949596631717
2006-05-16,69.52999877929689,1,500,16,2006,50.884761197217095,-0.002259342825931226
2006-05-17,68.69999694824219,2,500,17,2006,50.69024985199572,-0.0023902388098072133
2006-05-18,69.44999694824219,3,500,18,2006,50.5759734972695,-0.002523433567132493
2006-05-19,68.52999877929689,4,500,19,2006,50.417125392652174,-0.0026597738636925986
2006-05-22,69.23000335693361,0,500,22,2006,50.33337355019563,-0.0027820853394323586
2006-05-23,71.76000213623047,1,500,23,2006,50.45911881969546,-0.0028772181585988
2006-05-24,69.86000061035156,2,500,24,2006,50.46057662702777,-0.002965791163967068
2006-05-25,71.31999969482422,3,500,25,2006,50.582544824107615,-0.0030213394451760883
2006-05-26,71.37000274658203,4,500,26,2006,50.71546325105451,-0.0030505811770108904
2006-05-30,72.02999877929688,1,500,30,2006,50.89895866822632,-0.003048076189510942
2006-05-31,71.29000091552734,2,500,31,2006,51.02353833828597,-0.0030208364806065427
2006-06-01,70.33999633789061,3,600,1,2006,51.06873488783825,-0.0029670436846231186
2006-06-02,72.33000183105469,4,600,2,2006,51.24898729427055,-0.00287226036223726
2006-06-05,72.5999984741211,0,600,5,2006,51.4338139265244,-0.00275391194008819
2006-06-06,72.5,1,600,6,2006,51.59222554847514,-0.0026187088590314553
2006-06-07,70.81999969482422,2,600,7,2006,51.6048955656048,-0.0024770143916257067
2006-06-08,70.34999847412111,3,600,8,2006,51.56079147062775,-0.002324033099519013
2006-06-09,71.62999725341797,4,600,9,2006,51.590793304631745,-0.0021591043609721816
2006-06-12,70.36000061035156,0,600,12,2006,51.509057240904085,-0.0020019354681541915
2006-06-13,68.55999755859375,1,600,13,2006,51.2796113302786,-0.0018564545617715885
2006-06-14,69.13999938964844,2,600,14,2006,51.083094682130664,-0.0017173959144446982
2006-06-15,69.5,3,600,15,2006,50.909652566273664,-0.0015952083804079253
2006-06-16,69.87999725341797,4,600,16,2006,50.76647383952505,-0.001498591783035139
2006-06-19,68.98000335693361,0,600,19,2006,50.56463733534063,-0.0014381651067395097
2006-06-20,68.94000244140625,1,600,20,2006,50.37227282894934,-0.0014143791224146358
2006-06-21,70.33000183105469,2,600,21,2006,50.29904803254741,-0.00142810643199144
2006-06-22,70.83999633789062,3,600,22,2006,50.28352717753915,-0.0014878428426882543
2006-06-23,70.87000274658203,4,600,23,2006,50.29158725844929,-0.001596121552068431
2006-06-26,71.80000305175781,0,600,26,2006,50.388807005675716,-0.0017483054766013481
2006-06-27,71.91999816894531,1,600,27,2006,50.51415241831303,-0.0019443233412167824
2006-06-28,72.19000244140625,2,600,28,2006,50.67536084466398,-0.0021770132443915654
2006-06-29,73.5199966430664,3,600,29,2006,50.94560491532713,-0.00243445417299198
2006-06-30,73.9800033569336,4,600,30,2006,51.25566705406294,-0.002712569116349501
2006-07-05,75.19000244140625,2,700,5,2006,51.65312123820663,-0.002997691714724227
2006-07-06,75.13999938964844,3,700,6,2006,52.03806938363069,-0.0032861176706356636
2006-07-07,74.08999633789062,4,700,7,2006,52.329390911022024,-0.0035705128778665872
2006-07-10,73.61000061035156,0,700,10,2006,52.56160660556811,-0.0038337772301563723
2006-07-11,74.16000366210938,1,700,11,2006,52.804363432641175,-0.004058077122476753
2006-07-12,74.94999694824219,2,700,12,2006,53.070768397592666,-0.0042336931157725246
2006-07-13,76.69999694824219,3,700,13,2006,53.42643822721839,-0.0043491555493906505
2006-07-14,77.02999877929688,4,700,14,2006,53.7640451537714,-0.004412169175748441
2006-07-17,75.30000305175781,0,700,17,2006,53.93034637171303,-0.004432323087452506
2006-07-18,73.54000091552734,1,700,18,2006,53.92181337452748,-0.004402435266674366
2006-07-19,72.66000366210938,2,700,19,2006,53.8044108000226,-0.004311388200537137
2006-07-20,73.08000183105469,3,700,20,2006,53.67728452130923,-0.004150677424143892
2006-07-21,74.43000030517578,4,700,21,2006,53.614031599948454,-0.00392141973716845
2006-07-24,75.05000305175781,0,700,24,2006,53.56808029478755,-0.003639937507885875
2006-07-25,73.75,1,700,25,2006,53.40663472245056,-0.0033271319498126466
2006-07-26,73.94000244140625,2,700,26,2006,53.24379515594719,-0.0029826388953514246
2006-07-27,74.54000091552734,3,700,27,2006,53.11642145078202,-0.0026185521043501658
2006-07-28,73.23999786376953,4,700,28,2006,52.89448093769682,-0.0022571831362614117
2006-07-31,74.4000015258789,0,700,31,2006,52.76182360070729,-0.0019004676317509414
2006-08-01,74.91000366210938,1,800,1,2006,52.677839387374185,-0.001569050063452109
2006-08-02,75.80999755859375,2,800,2,2006,52.67487379146132,-0.001277620808335602
2006-08-03,75.45999908447266,3,800,3,2006,52.66574368637361,-0.0010430461854195351
2006-08-04,74.76000213623047,4,800,4,2006,52.6266996632965,-0.000873284941768965
2006-08-07,76.9800033569336,0,800,7,2006,52.76792183689169,-0.0007690025193590619
2006-08-08,76.30999755859375,1,800,8,2006,52.88117421396872,-0.0007435085956051706
2006-08-09,76.3499984741211,2,800,9,2006,53.01446924393772,-0.0007934384469890467
2006-08-10,74.0,3,800,10,2006,52.993689055494656,-0.0009181231280698362
2006-08-11,74.3499984741211,4,800,11,2006,53.009535070296906,-0.0011015385669794707
2006-08-14,73.52999877929688,0,800,14,2006,52.97662380321275,-0.0013380448086994952
2006-08-15,73.05000305175781,1,800,15,2006,52.91740250324283,-0.00161481680840988
2006-08-16,71.88999938964844,2,800,16,2006,52.782043935756626,-0.001920915347280642
2006-08-17,70.05999755859375,3,800,17,2006,52.522361682443304,-0.0022436981600059765
2006-08-18,71.13999938964844,4,800,18,2006,52.346758248039635,-0.0025569555861299285
2006-08-21,72.44999694824219,0,800,21,2006,52.27276110838819,-0.002849079631509571
2006-08-22,72.62999725341797,1,800,22,2006,52.21966702359575,-0.0031157003712546814
2006-08-23,71.76000213623047,2,800,23,2006,52.11174324886562,-0.0033516790448669584
2006-08-24,72.36000061035156,3,800,24,2006,52.052728581419885,-0.0035392670032842037
2006-08-25,72.51000213623047,4,800,25,2006,52.01010295352385,-0.003675319765306465
2006-08-28,70.61000061035156,0,800,28,2006,51.83768129640318,-0.0037662216106821773
2006-08-29,69.70999908447266,1,800,29,2006,51.606828779659494,-0.003799040530919569
2006-08-30,70.02999877929689,2,800,30,2006,51.40600915824972,-0.0037643885096912237
2006-08-31,70.26000213623047,3,800,31,2006,51.23115963911847,-0.00366602774129064
2006-09-01,69.19000244140625,4,900,1,2006,50.99234953562255,-0.0035160693657805163
2006-09-04,68.01999664306639,0,900,4,2006,50.685016341324754,-0.003318194587850838
2006-09-05,68.59999847412111,1,900,5,2006,50.436260521197546,-0.0030693947154893085
2006-09-06,67.5,2,900,6,2006,50.13095402815741,-0.002789778369515224
2006-09-07,67.31999969482422,3,900,7,2006,49.8373810510679,-0.0024840762252728633
2006-09-08,66.25,4,900,8,2006,49.4963578704859,-0.00216800044006328
2006-09-11,65.61000061035156,0,900,11,2006,49.14181499438014,-0.0018500711354003097
2006-09-12,63.7599983215332,1,900,12,2006,48.692463557660666,-0.0015447541321662577
2006-09-13,63.97000122070313,2,900,13,2006,48.297575030891686,-0.0012545382805315296
2006-09-14,63.22000122070313,3,900,14,2006,47.89384745671772,-0.0009956604009291915
2006-09-15,63.33000183105469,4,900,15,2006,47.54506028252614,-0.0007768322267074033
2006-09-18,63.79999923706055,0,900,18,2006,47.27891148498769,-0.0006094643257327348
